ymdhm,수위,유량,해발표고
2022-06-15 0:00,1.93,516.61,2.73
2022-06-15 0:10,1.92,505.03,2.72
2022-06-15 0:20,1.92,505.03,2.72
2022-06-15 0:30,1.94,528.33,2.74
2022-06-15 0:40,1.95,540.18,2.75
2022-06-15 0:50,1.96,552.17,2.76
2022-06-15 1:00,1.96,552.17,2.76
2022-06-15 1:10,1.96,552.17,2.76
2022-06-15 1:20,1.95,540.18,2.75
2022-06-15 1:30,1.94,528.33,2.74
2022-06-15 1:40,1.93,516.61,2.73
2022-06-15 1:50,1.92,505.03,2.72
2022-06-15 2:00,1.91,493.58,2.71
2022-06-15 2:10,1.91,493.58,2.71
2022-06-15 2:20,1.91,493.58,2.71
2022-06-15 2:30,1.9,482.26,2.7
2022-06-15 2:40,1.9,482.26,2.7
2022-06-15 2:50,1.9,482.26,2.7
2022-06-15 3:00,1.9,482.26,2.7
2022-06-15 3:10,1.9,482.26,2.7
2022-06-15 3:20,1.9,482.26,2.7
2022-06-15 3:30,1.91,493.58,2.71
2022-06-15 3:40,1.91,493.58,2.71
2022-06-15 3:50,1.91,493.58,2.71
2022-06-15 4:00,1.9,482.26,2.7
2022-06-15 4:10,1.9,482.26,2.7
2022-06-15 4:20,1.89,471.08,2.69
2022-06-15 4:30,1.89,471.08,2.69
2022-06-15 4:40,1.88,460.03,2.68
2022-06-15 4:50,1.88,460.03,2.68
2022-06-15 5:00,1.87,449.12,2.67
2022-06-15 5:10,1.87,449.12,2.67
2022-06-15 5:20,1.85,427.69,2.65
2022-06-15 5:30,1.85,427.69,2.65
2022-06-15 5:40,1.85,427.69,2.65
2022-06-15 5:50,1.85,427.69,2.65
2022-06-15 6:00,1.85,427.69,2.65
2022-06-15 6:10,1.85,427.69,2.65
2022-06-15 6:20,1.85,427.69,2.65
2022-06-15 6:30,1.85,427.69,2.65
2022-06-15 6:40,1.84,417.17,2.64
2022-06-15 6:50,1.88,460.03,2.68
2022-06-15 7:00,2.04,652.89,2.84
2022-06-15 7:10,2.17,834.96,2.97
2022-06-15 7:20,2.29,1023.32,3.09
2022-06-15 7:30,2.37,1159.75,3.17
2022-06-15 7:40,2.44,1286.29,3.24
2022-06-15 7:50,2.5,1400.07,3.3
2022-06-15 8:00,2.56,1518.77,3.36
2022-06-15 8:10,2.6,1600.64,3.4
2022-06-15 8:20,2.65,1706.06,3.45
2022-06-15 8:30,2.7,1814.92,3.5
2022-06-15 8:40,2.73,1881.89,3.53
2022-06-15 8:50,2.75,1927.22,3.55
2022-06-15 9:00,2.76,1950.09,3.56
2022-06-15 9:10,2.75,1927.22,3.55
2022-06-15 9:20,2.72,1859.43,3.52
2022-06-15 9:30,2.75,1927.22,3.55
2022-06-15 9:40,2.77,1973.1,3.57
2022-06-15 9:50,2.77,1973.1,3.57
2022-06-15 10:00,2.76,1950.09,3.56
2022-06-15 10:10,2.77,1973.1,3.57
2022-06-15 10:20,2.79,2019.53,3.59
2022-06-15 10:30,2.8,2042.95,3.6
2022-06-15 10:40,2.8,2042.95,3.6
2022-06-15 10:50,2.79,2019.53,3.59
2022-06-15 11:00,2.77,1973.1,3.57
2022-06-15 11:10,2.73,1881.89,3.53
2022-06-15 11:20,2.69,1792.88,3.49
2022-06-15 11:30,2.65,1706.06,3.45
2022-06-15 11:40,2.61,1621.45,3.41
2022-06-15 11:50,2.57,1539.03,3.37
2022-06-15 12:00,2.52,1439.09,3.32
2022-06-15 12:10,2.48,1361.59,3.28
2022-06-15 12:20,2.44,1286.29,3.24
2022-06-15 12:30,2.4,1213.16,3.2
2022-06-15 12:40,2.37,1159.75,3.17
2022-06-15 12:50,2.34,1107.57,3.14
2022-06-15 13:00,2.32,1073.46,3.12
2022-06-15 13:10,2.3,1039.9,3.1
2022-06-15 13:20,2.27,990.57,3.07
2022-06-15 13:30,2.25,958.36,3.05
2022-06-15 13:40,2.23,926.7,3.03
2022-06-15 13:50,2.2,880.22,3
2022-06-15 14:00,2.18,849.91,2.98
2022-06-15 14:10,2.16,820.14,2.96
2022-06-15 14:20,2.14,790.92,2.94
2022-06-15 14:30,2.12,762.23,2.92
2022-06-15 14:40,2.1,734.09,2.9
2022-06-15 14:50,2.08,706.48,2.88
2022-06-15 15:00,2.06,679.42,2.86
2022-06-15 15:10,2.04,652.89,2.84
2022-06-15 15:20,2.03,639.83,2.83
2022-06-15 15:30,2.01,614.11,2.81
2022-06-15 15:40,2.01,614.11,2.81
2022-06-15 15:50,2,601.45,2.8
2022-06-15 16:00,1.99,588.93,2.79
2022-06-15 16:10,2.02,626.9,2.82
2022-06-15 16:20,2.02,626.9,2.82
2022-06-15 16:30,2.01,614.11,2.81
2022-06-15 16:40,1.99,588.93,2.79
2022-06-15 16:50,1.98,576.54,2.78
2022-06-15 17:00,1.97,564.29,2.77
2022-06-15 17:10,1.96,552.17,2.76
2022-06-15 17:20,1.96,552.17,2.76
2022-06-15 17:30,1.95,540.18,2.75
2022-06-15 17:40,1.94,528.33,2.74
2022-06-15 17:50,1.93,516.61,2.73
2022-06-15 18:00,1.93,516.61,2.73
2022-06-15 18:10,1.92,505.03,2.72
2022-06-15 18:20,1.91,493.58,2.71
2022-06-15 18:30,1.88,460.03,2.68
2022-06-15 18:40,1.87,449.12,2.67
2022-06-15 18:50,1.88,460.03,2.68
2022-06-15 19:00,1.88,460.03,2.68
2022-06-15 19:10,1.88,460.03,2.68
2022-06-15 19:20,1.87,449.12,2.67
2022-06-15 19:30,1.86,438.33,2.66
2022-06-15 19:40,1.87,449.12,2.67
2022-06-15 19:50,1.97,564.29,2.77
2022-06-15 20:00,2.05,666.09,2.85
2022-06-15 20:10,2.09,720.22,2.89
2022-06-15 20:20,2.12,762.23,2.92
2022-06-15 20:30,2.14,790.92,2.94
2022-06-15 20:40,2.15,805.46,2.95
2022-06-15 20:50,2.16,820.14,2.96
2022-06-15 21:00,2.17,834.96,2.97
2022-06-15 21:10,2.16,820.14,2.96
2022-06-15 21:20,2.14,790.92,2.94
2022-06-15 21:30,2.11,748.09,2.91
2022-06-15 21:40,2.07,692.88,2.87
2022-06-15 21:50,2.02,626.9,2.82
2022-06-15 22:00,1.98,576.54,2.78
2022-06-15 22:10,1.97,564.29,2.77
2022-06-15 22:20,2,601.45,2.8
2022-06-15 22:30,2.05,666.09,2.85
2022-06-15 22:40,2.1,734.09,2.9
2022-06-15 22:50,2.13,776.51,2.93
