ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 00:00,279.786825493337,277.41770015899533,274.76922805553636,269.5072495293207
2022-06-01 00:10,280.9994473989215,276.20829308813416,273.5305063180113,267.6436449443696
2022-06-01 00:20,282.9495518844566,276.61643538954416,273.370685627994,264.9887449415053
2022-06-01 00:30,285.4145053874418,277.47516161181005,273.6780691345723,261.55614224826047
2022-06-01 00:40,286.1470973708135,278.0201737924626,273.93278294640504,258.83494162691073
2022-06-01 00:50,284.1417502104529,278.13188153303054,273.87921499268185,257.74160252592054
2022-06-01 01:00,283.8943089392301,278.2973572504899,273.17204121913346,257.4089044762584
2022-06-01 01:10,283.4230126802847,278.09535793339774,273.2125494257697,257.8184872862888
2022-06-01 01:20,281.13356765465556,277.04454380290923,272.8072473924809,257.92798968880106
2022-06-01 01:30,279.1255081901699,275.71727404731024,271.75880259081725,259.9715680491908
2022-06-01 01:40,277.67444935547314,274.6482165082288,271.33825884241185,259.6726743530754
2022-06-01 01:50,275.77555961755365,273.4356297336911,270.6979470937034,261.89162985332575
2022-06-01 02:00,274.30555135686416,273.57405302168263,270.84807473166643,262.16910568017215
2022-06-01 02:10,274.3834640340638,272.8422175649074,269.20158571125137,261.56685644263575
2022-06-01 02:20,274.5669287446524,273.0938525255479,270.1864556333564,261.42423654532104
2022-06-01 02:30,275.18392676098233,271.91632728184027,268.967617420961,261.5068543060358
2022-06-01 02:40,275.5029731184217,272.20210981099575,268.7506777376986,261.4215743244381
2022-06-01 02:50,275.8747491325631,272.11328905033565,268.9749800344488,260.2454281637481
2022-06-01 03:00,275.8779734447952,272.5724500519526,269.1031272826794,259.0801623696957
2022-06-01 03:10,276.4781891369747,271.8630082642919,268.63262438765787,257.88740188441534
2022-06-01 03:20,276.55758379728394,271.9594642867287,267.9619489687142,257.38574947154706
2022-06-01 03:30,276.8011495122705,271.9902764125995,267.55444293200236,255.02191941224126
2022-06-01 03:40,275.8826071565236,272.16636141221375,267.73479130150963,254.6047127291679
2022-06-01 03:50,275.2647110628859,271.8050870938929,267.8298950707259,253.97961448133515
2022-06-01 04:00,274.70207163818486,271.8559201754978,266.8578242832772,254.33723507904162
2022-06-01 04:10,274.342296920751,271.54994438357414,267.00742138688884,254.29278568398408
2022-06-01 04:20,273.0382833570431,270.7092995193517,265.8878076791044,254.40276954871828
2022-06-01 04:30,272.35007567088604,269.3637996202224,265.36040472592185,255.61978860612226
2022-06-01 04:40,272.7839227858543,269.6437872481127,265.4994811941428,256.1524055561133
2022-06-01 04:50,272.33260843848734,270.09477457095846,265.55058874004015,257.08735244664103
2022-06-01 05:00,271.98543428571367,270.3609065436818,266.398015540395,256.6192821258248
2022-06-01 05:10,271.33148852898444,269.4369925062766,265.86010251069536,255.3586086774411
2022-06-01 05:20,271.70007361395614,269.80687893759193,265.89794430044526,254.3910647428
2022-06-01 05:30,271.97962964968804,270.2263812652033,265.0459554219095,254.56607228768334
2022-06-01 05:40,270.83403750732333,269.9666385010363,264.221719240252,253.2481478082753
2022-06-01 05:50,271.03207882433446,269.30231350404785,263.29827885493575,253.8126747884421
2022-06-01 06:00,271.79695267784575,269.0328807588231,263.33764779530674,253.59823081684527
2022-06-01 06:10,271.3154956525183,269.45836647770307,262.8408343640658,253.3245924898687
2022-06-01 06:20,269.59054477149834,269.83435264594584,262.92920396568843,252.06075204730016
2022-06-01 06:30,271.7977947926096,269.89507042132067,262.84583894893,252.5093626022816
2022-06-01 06:40,272.86982385110787,270.18543173914856,262.9755249728465,251.26623102297557
2022-06-01 06:50,273.4411696847385,270.2416257293242,263.05664445720174,251.40048922140093
2022-06-01 07:00,273.78756982967695,270.35602712357405,263.82427673461973,252.02303875811398
2022-06-01 07:10,274.8294765817715,270.38322260368585,263.7608535080262,252.37826262654895
2022-06-01 07:20,275.36852899577895,270.10104281606294,264.55449121521883,253.1643210671829
2022-06-01 07:30,275.3440052954124,270.5204565224499,264.3716706399488,253.5263300534928
2022-06-01 07:40,274.0139646756236,270.778201243328,264.5610711466295,255.0874370629931
2022-06-01 07:50,273.8659604248502,270.7051737083418,264.2855928030072,256.5234537739191
2022-06-01 08:00,273.5154115139121,270.10747203798104,264.2591720292345,261.2402022383802
2022-06-01 08:10,276.77545564630367,269.5825512424832,265.0883180882869,277.13170682651787
2022-06-01 08:20,277.57456871471265,269.7301366224604,265.70887545219165,284.7702613706814
2022-06-01 08:30,278.1045120926025,271.3088547212691,268.96603262422474,291.6861460234668
2022-06-01 08:40,277.35651702656395,277.4773095882838,282.1047407565119,297.7317687577414
2022-06-01 08:50,274.3612011480353,289.35098648677246,295.8437255665646,300.8711950875944
2022-06-01 09:00,277.4672859111457,293.71579480510394,301.26431178267273,304.1346666494903
2022-06-01 09:10,290.6875148418552,295.49468749717187,303.65977117181,305.898433702292
2022-06-01 09:20,303.7749965569756,299.4485318227621,305.7673690803698,308.2518850382036
2022-06-01 09:30,316.7050796404384,306.058927254473,309.79872629421067,311.6871454666853
2022-06-01 09:40,326.42074218632587,315.8417733377636,314.16421782427324,311.3119557783716
2022-06-01 09:50,333.9202840615767,326.13719788515994,323.1304014936791,310.057620453681
2022-06-01 10:00,338.48140277628835,332.25026698803237,328.94762764791017,307.7708750215198
2022-06-01 10:10,342.36251589150686,337.62281250776556,333.85843430821836,303.01757602519973
2022-06-01 10:20,348.46431109541254,339.83463615734763,336.11378804783345,299.7860444386909
2022-06-01 10:30,350.9663845288451,342.8697413615164,337.21918550760705,297.88519257469795
2022-06-01 10:40,352.9461814549202,343.67864513229165,336.2996449209567,295.7019922346813
2022-06-01 10:50,353.47837313920104,341.62343076354307,334.1843044084715,295.3562746217544
2022-06-01 11:00,350.79055097097455,337.6066048233869,329.53836017997634,298.38121846295564
2022-06-01 11:10,345.72716440655404,333.2749310411291,325.0121374954418,300.8867916640932
2022-06-01 11:20,337.23025029121453,327.3684358895115,320.5302746944267,303.95411215162693
2022-06-01 11:30,328.82508879044184,321.151555857324,317.3494287835929,305.8827267910948
2022-06-01 11:40,322.8769227177054,317.88649610278196,315.5593558261954,301.5579067672238
2022-06-01 11:50,315.66253082361357,316.22870745840805,314.7394753753551,301.8719153837036
2022-06-01 12:00,311.3428938971021,314.0072560045781,312.3954234406562,300.03829923698413
2022-06-01 12:10,311.7903952447661,311.44154570897484,308.76662696866885,300.1790599216755
2022-06-01 12:20,310.7604312867311,305.5971902862267,303.7084698134527,297.1988823311673
2022-06-01 12:30,312.46150516892465,305.8139032776818,302.09054084027366,294.6656690356812
2022-06-01 12:40,311.1961890158307,305.36109083060023,300.90371125936,290.9882888206466
2022-06-01 12:50,310.7026990466828,305.94833945048487,300.07780612412733,287.9262456347622
2022-06-01 13:00,308.87950584668965,305.2088113409313,299.3923959493157,283.5029103234664
2022-06-01 13:10,308.8699957186044,302.8530916205007,298.54697746850354,279.7744800265354
2022-06-01 13:20,306.4665602169348,300.5565012837586,296.32103660473695,277.9479302286007
2022-06-01 13:30,304.67493403948606,298.86802277593375,294.0604736753382,275.97090999029905
2022-06-01 13:40,302.12033797410527,296.83551975151966,291.7026434004391,275.8316632388108
2022-06-01 13:50,301.17754156326566,294.44976787371513,290.2146155160914,276.67924824760934
2022-06-01 14:00,298.445536904183,292.9284985690444,288.201274104199,275.65246310974237
2022-06-01 14:10,294.6602916843684,291.3194297797609,287.2743593872059,273.31397924762393
2022-06-01 14:20,294.10741464665523,288.9449085909297,286.0578898032241,276.2019869469423
2022-06-01 14:30,292.04739512123274,287.66805091822664,284.03843958313365,276.6490168564532
2022-06-01 14:40,289.84669577190715,286.08716463797344,282.443537398552,276.0756324462384
2022-06-01 14:50,287.59999452537846,284.71150074496,282.60634161226886,274.94617292968246
2022-06-01 15:00,287.17711171618475,286.27434016808894,284.6057199135392,272.84036054793506
2022-06-01 15:10,287.37532458176224,284.88721251161115,282.9509068196753,271.98242399942114
2022-06-01 15:20,289.5834033723329,285.57624584087074,282.26974603808856,270.62094122883
2022-06-01 15:30,291.3116698765033,284.6649405338236,280.7878136163644,268.8107437449304
2022-06-01 15:40,290.103488243279,283.18879075970176,279.9848923442974,267.99979819174996
2022-06-01 15:50,290.659048806844,283.87351168944866,277.71868034489626,265.5436770214637
2022-06-01 16:00,290.52314403142896,285.2283255214928,279.8650212786774,265.9784359239735
2022-06-01 16:10,286.4921990731576,284.26360755061353,279.4775770180223,263.36948797053367
2022-06-01 16:20,286.6560224068878,283.8517218912376,278.9187066120503,263.073122207187
2022-06-01 16:30,286.8399970680715,282.1162604451996,278.4165867655755,264.360064900093
2022-06-01 16:40,285.61233243070836,280.41840623576127,276.8067535523041,263.3961205235378
2022-06-01 16:50,284.72241804753736,280.45776963045205,275.5030392079333,263.56802631569457
2022-06-01 17:00,282.35036292951906,279.71981621233124,275.70727865393815,264.4237994544719
2022-06-01 17:10,281.11230419472815,278.16017016563126,274.1180418739616,265.0631301293719
2022-06-01 17:20,281.12658763041975,277.1405516851386,273.79930195863324,263.53993691269767
2022-06-01 17:30,279.38647934707024,276.80735613004015,272.76840131879095,262.1047297921239
2022-06-01 17:40,279.4053488208949,276.86620588026506,273.3844880916039,261.6038857898582
2022-06-01 17:50,279.1909031781371,277.2624800535225,273.17421463886365,260.4036680169833
2022-06-01 18:00,279.4631111142265,276.9415211276515,272.5382957240015,260.59458054517216
2022-06-01 18:10,280.2501432188662,276.5958096517825,271.36433687329156,259.6004797504997
2022-06-01 18:20,281.0548441452484,276.053630394489,271.6475348093583,258.7761182903974
2022-06-01 18:30,280.75884368771335,275.9554751820152,271.33610490001644,258.89719202901847
2022-06-01 18:40,280.1588350213041,276.26170233021037,270.7636806817692,257.2843709960138
2022-06-01 18:50,279.113793901847,274.86306653304905,269.6338931714423,257.98226629124844
2022-06-01 19:00,278.33444163351294,274.0329038451936,270.1836951853617,256.5766962580272
2022-06-01 19:10,277.12705010854245,273.42264900124644,269.4289301740941,256.80272843860575
2022-06-01 19:20,276.45339613185155,273.68839189209484,269.4638753614504,257.28351448042645
2022-06-01 19:30,275.5998303685706,272.4938526262907,268.05149883379494,257.56726474988045
2022-06-01 19:40,275.68268816500165,271.97497218661556,267.7160478865525,257.21353121655005
2022-06-01 19:50,275.4303379738818,272.13160040565947,268.3050421466982,257.3578232083425
2022-06-01 20:00,274.5058737798928,271.4614249457597,267.4759947121521,257.5745485228305
2022-06-01 20:10,274.68661633924535,271.5974834185155,267.2247510451355,257.43652453500664
2022-06-01 20:20,274.62331805023746,271.2314885155719,267.1176858936543,256.6230271738568
2022-06-01 20:30,274.8628896078904,271.04558702732544,267.2979146182557,257.1560708416399
2022-06-01 20:40,274.24930615377315,271.0171564398482,267.1328271236486,258.39852690750865
2022-06-01 20:50,273.87801455512766,270.969405562414,267.00266709078727,266.84633029794327
2022-06-01 21:00,274.24897921793377,269.42652377698914,267.06559840128983,269.15216762622657
2022-06-01 21:10,274.53544904551643,270.133893564084,267.4648484588279,269.68711117906213
2022-06-01 21:20,275.2089458149354,270.42146279610193,271.9111468105317,270.18920126993146
2022-06-01 21:30,275.0889205320948,276.52706087609806,277.7867071555119,271.18042904464437
2022-06-01 21:40,275.91475683474266,281.43420882624525,280.63152384277424,270.50868316243634
2022-06-01 21:50,283.42797568789416,281.79659875441314,280.976440758179,269.6923622300996
2022-06-01 22:00,291.71619215811535,283.04689310642357,282.37890604776294,269.1695494776554
2022-06-01 22:10,298.5219156940904,283.6112092063888,282.2814535425154,265.0569675483655
2022-06-01 22:20,300.6247647208496,289.0693686799915,283.1043568291217,262.8588116317657
2022-06-01 22:30,302.0213386658606,294.04410509766507,286.67353681980524,258.2559205843367
2022-06-01 22:40,302.8171378586787,295.7536779540657,287.6454368945926,255.35418899095993
2022-06-01 22:50,301.38829036223655,293.52767033514976,287.0695461978687,257.7485949926409
2022-06-01 23:00,300.26667401971565,291.31995140469826,283.6006239715699,258.38749826111814
2022-06-01 23:10,297.1571776023822,287.24779846871036,278.9085623847463,261.8038526727212
2022-06-01 23:20,292.95801713254446,284.0265339878356,279.07320017035556,265.150150001432
2022-06-01 23:30,286.0606696146101,282.37585383052885,278.84519039339773,270.12608112794
2022-06-01 23:40,280.2948886976122,281.2968350249892,278.8195646958931,272.9910128361572
2022-06-01 23:50,277.8461564964008,279.211435758658,277.32224434992196,272.6961411126669
2022-06-02 00:00,277.7089686533326,277.5787025075312,277.7070424203455,273.3040665995278
2022-06-02 00:10,277.6828959271484,277.2146222299086,276.78125619150325,272.39575905100725
2022-06-02 00:20,277.18384504227913,278.078152489359,276.07690528974337,272.22753989138334
2022-06-02 00:30,279.17547645646044,277.8486438136779,275.45082763617137,270.50928442414295
2022-06-02 00:40,282.4056882064263,277.1968907846918,274.8688929561146,269.5969520529813
2022-06-02 00:50,284.14558797265386,277.2651569440963,274.8741819791577,266.4361613639627
2022-06-02 01:00,286.2456319736865,278.0016474013487,274.7333532392528,262.8150737444863
2022-06-02 01:10,286.25570577671766,278.6153364556551,275.1436100984541,261.5828653512003
2022-06-02 01:20,285.98481810526323,279.3280472637902,275.437504094075,259.2626233745177
2022-06-02 01:30,285.4101400217645,278.40268530718447,274.31894617244507,259.23272102742703
2022-06-02 01:40,285.11614776425967,278.4128050752219,274.79619941009264,259.49431477167883
2022-06-02 01:50,283.4314025629589,278.48057054022075,274.2115682874032,260.3882671918894
2022-06-02 02:00,281.32342028927155,276.2717563681398,272.65280011113947,260.9284152836801
2022-06-02 02:10,279.733003364555,274.9573151604638,272.06258135090343,262.396322025824
2022-06-02 02:20,277.45617668736344,274.46572459432025,271.6069731699714,264.2533329262137
2022-06-02 02:30,275.72189501327887,273.20519530482557,270.19695287854887,264.80795754871644
2022-06-02 02:40,274.92749981817764,273.92232502715194,270.63262754513437,263.82104382826475
2022-06-02 02:50,274.8672721810127,272.01614902247275,270.3479549738635,263.72316592975005
2022-06-02 03:00,274.747104537203,272.0788706312726,269.67037842755434,262.7170191371001
2022-06-02 03:10,275.0650641535316,271.91624475953915,268.47116770458194,261.52038906686494
2022-06-02 03:20,275.5457950881893,272.21724838024323,268.9622229676526,261.2410785197634
2022-06-02 03:30,276.69037549557964,272.02756603740545,268.3961566525781,260.1074235898626
2022-06-02 03:40,276.7024387685396,271.5183176010736,268.10602342569973,258.77583856848787
2022-06-02 03:50,278.00473163456405,272.00586819155154,268.5771484412296,257.75809474068666
2022-06-02 04:00,278.2485524630924,272.3889686836856,268.2667015243357,257.0649056966165
2022-06-02 04:10,277.74436381101646,272.28885834403053,268.1077141557736,256.4159945238252
2022-06-02 04:20,276.4707786189382,271.86366969662015,267.9955196971231,256.504912207507
2022-06-02 04:30,275.9390305307028,271.9813738719717,267.93502660727563,256.7129699451648
2022-06-02 04:40,275.58856028308605,270.9837569712252,267.5235005047738,256.92899781736975
2022-06-02 04:50,274.14374077443904,269.66155108289513,266.58840605823985,257.5110524444393
2022-06-02 05:00,273.5127692078809,269.8361172233954,266.21654454196045,257.181740506196
2022-06-02 05:10,272.29909072176633,269.73499144116846,266.2905021551037,258.2161415946009
2022-06-02 05:20,271.44322765881475,269.4048447396637,265.9144807025984,257.68559377671204
2022-06-02 05:30,271.12393813282745,268.8533902971607,264.96587417109953,257.2656093305532
2022-06-02 05:40,271.6098605006963,269.1235323713355,265.1491880744407,256.11398934532554
2022-06-02 05:50,271.5222575063155,269.6103329550986,264.9045316727571,256.68291390872423
2022-06-02 06:00,270.63042999110627,269.91958808744283,264.62515587788727,255.09039744925866
2022-06-02 06:10,270.9657932087895,269.4278423714399,263.4687487891038,255.27218694107685
2022-06-02 06:20,271.409855383882,269.5026937685355,263.95976974473575,254.24886397161927
2022-06-02 06:30,271.6938117032798,269.67053140850066,263.493558763583,253.26950835115983
2022-06-02 06:40,271.8153492488124,270.00277597668173,263.8502497483129,253.6357015227674
2022-06-02 06:50,271.9420190828152,269.8785277519854,263.0825533035098,251.0708757259946
2022-06-02 07:00,270.7504639153032,269.32882594803164,262.76039251995275,252.12624753857682
2022-06-02 07:10,270.871451393561,268.9110865396752,262.8489319246688,251.7759737287348
2022-06-02 07:20,269.84424683000157,268.9492160341187,261.759905854325,251.65032853063153
2022-06-02 07:30,269.7795148742587,268.3712589963876,261.8406485016222,252.41572318593998
2022-06-02 07:40,269.12101086704956,268.80491673483834,262.2686457065995,252.71271107838655
2022-06-02 07:50,269.17246384818264,268.8286872688816,261.63321634111503,254.21433965585356
2022-06-02 08:00,268.9530588004382,268.70129438650633,261.08275959889113,253.62370748412894
2022-06-02 08:10,266.5407860305701,268.51362684208203,261.17154895014755,254.43397632629967
2022-06-02 08:20,267.4909784757176,268.13674242556556,261.5394756414238,253.96166443330605
2022-06-02 08:30,276.4832938326884,269.40480521219524,262.15139872136797,255.36032975513268
2022-06-02 08:40,280.26281680078955,270.3915882694728,262.30691304723325,265.0149201529574
2022-06-02 08:50,279.8377942464774,271.38276996593265,263.36020840456234,272.92770975966914
2022-06-02 09:00,279.28753228639164,273.5289004285641,267.043342926779,278.5298113779397
2022-06-02 09:10,277.756914654945,272.7277555905631,273.1136989693095,283.0580121855096
2022-06-02 09:20,277.2410027183061,279.5804668855278,285.03437184918124,285.2796435766125
2022-06-02 09:30,278.0628399881686,286.96213308611897,291.9893733201283,290.9996097890468
2022-06-02 09:40,285.393641261568,291.99072581604935,296.0314490162831,296.07369642117203
2022-06-02 09:50,298.21194292197674,296.9437707689042,300.0498960231255,301.4675710562309
2022-06-02 10:00,310.57570510501716,299.3979187292816,304.16149231384475,304.80134801600684
2022-06-02 10:10,318.4043199343631,309.40631965823036,308.62966129186447,305.78998008796844
2022-06-02 10:20,320.4589846080976,319.56303774382263,315.1017825601602,305.80077917626346
2022-06-02 10:30,326.54755170748376,325.1522022694666,321.79964809686,303.4332727992586
2022-06-02 10:40,332.3831121042822,327.44126321917474,323.86504659874026,301.5105900607536
2022-06-02 10:50,338.202982871118,330.88575984847006,326.46659942228223,298.53164887875704
2022-06-02 11:00,342.2198339939601,334.2978884564513,327.4363169369964,294.7655603410857
2022-06-02 11:10,344.6340097499322,334.1281294114385,327.851266385824,291.75601554138547
2022-06-02 11:20,345.45481274424486,335.5594238609939,327.6426557211171,289.7588714908719
2022-06-02 11:30,344.2414959178602,333.05342668792326,325.13288445253374,288.07424045949995
2022-06-02 11:40,340.01205373326206,330.78693475416,322.0363811834485,291.09758295444965
2022-06-02 11:50,335.8205840373668,324.8977224485562,317.5100958958541,293.4565147832472
2022-06-02 12:00,329.67030908390063,318.0738695674363,312.04554426501414,294.3446776108821
2022-06-02 12:10,320.8917488076934,314.21017098154243,310.75057634051814,295.9386698051253
2022-06-02 12:20,312.2904867495881,311.64789823895194,309.19431127654707,296.2914382562156
2022-06-02 12:30,307.8732864914322,307.8741708213094,305.97718346572736,297.1121890649981
2022-06-02 12:40,304.42372150731387,305.81592810648993,304.0899034163807,294.93386145207626
2022-06-02 12:50,301.90099560663884,302.56137451558834,301.10140694812895,293.47970626188203
2022-06-02 13:00,302.11920925757966,301.2720871481651,299.1647733081346,290.5514298949682
2022-06-02 13:10,301.8293549326828,300.10365062355504,296.73410083371016,288.32130758992446
2022-06-02 13:20,301.7461749224597,298.17292339845096,294.9261142538624,284.78940617679257
2022-06-02 13:30,302.19606128466376,297.7233661848499,293.63379549138165,281.8150881240496
2022-06-02 13:40,301.5310948960482,296.55124199179403,292.1830930412996,277.56814585147356
2022-06-02 13:50,300.9179175670583,295.8513854109996,291.30632422706606,275.28058842871144
2022-06-02 14:00,299.4392288286749,294.04263199488867,288.9901273311616,271.5672255265649
2022-06-02 14:10,297.28154708082576,292.54013468968236,287.17946377288007,270.53585520562933
2022-06-02 14:20,295.5587775681833,289.89279887334146,284.83836511820124,269.2556895100754
2022-06-02 14:30,294.5356819873666,288.5888913154755,283.4655666689354,268.5084259875794
2022-06-02 14:40,293.19320930426653,286.4957682558705,282.17810317935556,268.2216549204119
2022-06-02 14:50,290.89855736294965,285.3536374910249,280.6939114097048,268.3442983700611
2022-06-02 15:00,288.9734910446551,284.33810246936855,279.9255617384608,267.23181147285106
2022-06-02 15:10,285.89203501034217,282.86982528577136,278.7489836665536,265.50174947279686
2022-06-02 15:20,283.474453816962,281.4212433517994,277.55146093255314,266.880498453834
2022-06-02 15:30,281.8315730894898,280.23347936887865,276.5193095426491,269.30810526462284
2022-06-02 15:40,281.61242725215266,277.6543970052003,274.0237521164627,268.6796214723707
2022-06-02 15:50,280.2225449388527,277.51011049730084,274.75010283318625,267.3211732988051
2022-06-02 16:00,278.7770635487939,278.0559617155036,276.2052271909566,267.0986225101111
2022-06-02 16:10,279.4695269962622,279.6688167952725,276.57311242297254,265.80638082178064
2022-06-02 16:20,281.01674973963713,278.7738231499625,274.68250454715667,263.35274431892265
2022-06-02 16:30,283.4030902668525,278.65876310452643,275.28848319217093,261.5172662169336
2022-06-02 16:40,283.54994395325804,278.5253182669129,274.8300633137734,259.46111178722373
2022-06-02 16:50,284.6034339806944,279.24103941513033,274.1841613817076,258.9579283427224
2022-06-02 17:00,284.9463677084161,278.6306080730848,273.19522220422147,258.36971085948943
2022-06-02 17:10,284.34209767274785,277.9661387741437,272.8230682043032,258.8699163414209
2022-06-02 17:20,281.79870863641935,277.81835982903715,273.5918885131033,257.67442328781357
2022-06-02 17:30,281.14171729330764,277.60143781907294,273.21898132910195,258.1905588132298
2022-06-02 17:40,279.3955124756153,276.3664047611287,272.6941603836254,257.09772815086455
2022-06-02 17:50,276.01101181855546,275.48023423480265,271.08946596941956,258.1735348084988
2022-06-02 18:00,276.2051068809608,273.6859068444474,270.00545752849035,258.71964713616615
2022-06-02 18:10,275.7229588950206,273.42699637973783,268.7871380165342,260.8589292793879
2022-06-02 18:20,274.9662810734163,272.8552033303316,269.1020943405161,260.07754853802646
2022-06-02 18:30,275.10074520975235,271.5578316491596,267.9644651454737,258.8572868467827
2022-06-02 18:40,274.56610216932853,272.47268145485583,269.0564570950454,258.56928488678625
2022-06-02 18:50,274.572323419447,272.0629807469439,268.3917394472419,256.3035211951809
2022-06-02 19:00,274.6490378565381,271.82165892030855,267.32720700643205,255.3263616730501
2022-06-02 19:10,275.50494033435314,271.7598098351524,267.6729353474482,255.7172724632828
2022-06-02 19:20,276.242534490359,271.2627973526167,267.1106504162407,254.3338076255412
2022-06-02 19:30,277.1081287219586,269.89863268997874,266.17856492038453,253.21149839318167
2022-06-02 19:40,276.0716385542974,270.92638236201657,266.8711776869634,253.07296377022203
2022-06-02 19:50,275.42762341896656,271.222745981112,266.1194661896416,253.13326806080096
2022-06-02 20:00,274.2097823061657,270.73329247340484,265.709073626019,253.32577625744057
2022-06-02 20:10,273.3730473833108,270.8257810862274,265.2469459161437,252.36511312454616
2022-06-02 20:20,273.47808925577783,270.3780298537527,265.6978606878871,252.38094319956156
2022-06-02 20:30,271.48091473750196,269.49557428667265,264.89860129991837,252.87703403940492
2022-06-02 20:40,271.7185821674327,269.09371082361264,265.2996678461601,253.49294263843998
2022-06-02 20:50,270.4024924141646,269.44318977953645,264.77096644511226,253.2849240245817
2022-06-02 21:00,270.2855853573292,269.19864644907284,264.9478784404589,254.841598075688
2022-06-02 21:10,270.93444904233843,269.6518201649035,264.9572945733946,254.32920972758683
2022-06-02 21:20,271.73305824080717,269.4467787153326,264.14497814237825,254.68709007043523
2022-06-02 21:30,270.71886161883435,269.59505591094285,264.9252919630699,258.3196046948683
2022-06-02 21:40,268.8988083999438,269.8404095225453,264.31116923163074,263.55284309051
2022-06-02 21:50,268.6706584658914,269.02528206135383,264.1516239783054,263.1340442135067
2022-06-02 22:00,270.0040481820231,269.704219915423,266.6470736268747,263.55887162362336
2022-06-02 22:10,270.37639420644524,273.7653225548435,272.2966077376466,264.4514718338154
2022-06-02 22:20,270.5082919530263,275.33726990921997,272.85802993045155,263.91167671890975
2022-06-02 22:30,273.2828373908275,276.28838955563936,273.70137568673243,263.04997156515685
2022-06-02 22:40,280.3313669461858,276.78812014128357,275.04219171620065,260.09782973059214
2022-06-02 22:50,287.05301966021545,277.8469809773188,275.80987279207153,257.2835733517147
2022-06-02 23:00,290.63270785088787,279.919440400903,275.21042191796084,254.27553133295189
2022-06-02 23:10,291.68951422564714,283.26474333674616,275.24934292277084,253.04824739725257
2022-06-02 23:20,293.01169449729053,284.6146722965075,275.91104472137755,254.92917926039533
2022-06-02 23:30,291.4200350828961,282.9146966431981,274.6484710159528,256.1432421313226
